법원명,사건번호,매각기일,주소,감정가,최저가,태그,주거형태,건물평수,조회수,경매/공매,임대여부
통영지원,2023타경22066[1],D-5,"경상남도 거제시 상동5길 117-55, 403동 17층1702호 (상동동,거제상동벽산블루밍아파트)",2억4000만원,2억4000만원,#신건,아파트,26평,view 14,경매,False
목포지원,2022타경4831[1],D-5,"전라남도 목포시 남악1로16번길 10, 102동 1층105호 (옥암동,목포옥암골드클래스아파트)",2억3200만원,2억3200만원,#신건#선순위임차인,아파트,26평,view 14,경매,False
목포지원,2023타경58[1],D-5,전라남도 목포시 차범석길 17-8,1억3919만2200원,1억3919만2200원,#신건#선순위임차인,단독주택,32평,view 14,경매,False
전주지법,2022타경1720[2],D-5,전라북도 전주시 완산구 삼천동3가 407-24,457만6000원,320만3000원,#유찰1회,도로,10평,view 14,경매,False
전주지법,2023타경700[3],D-5,"전라북도 전주시 덕진구 석소3길 13-6, 2층201호",5500만원,3850만원,#유찰1회,다세대,19평,view 14,경매,False
전주지법,2023타경700[6],D-5,"전라북도 전주시 덕진구 석소3길 13-6, 4층402호",5140만원,3598만원,#유찰1회,다세대,17평,view 14,경매,False
인천지법,2023타경504216[1],D-5,"인천광역시 서구 검암로19번길 9, 3층301호 (검암동,시크릿가든1차)",1억5100만원,1억5100만원,#신건,다세대,14평,view 13,경매,False
인천지법,2023타경510174[1],D-5,"인천광역시 서구 완정로133번길 10, 1동 5층503호 (왕길동,타워팰리스6차)",1억8400만원,1억8400만원,#신건,다세대,19평,view 13,경매,False
충주지원,2022타경34769[1],D-5,"충청북도 충주시 신촌1길 6, 5동 1층 106호 (호암동,세경아파트)",5700만원,5700만원,#신건,아파트,18평,view 13,경매,False
대전지법,2023타경105303[1],D-5,세종특별자치시 연기면 눌왕리 213-1,3665만4360원,3665만4360원,#신건#지분매각#농지취득자격증명,과수원,20평,view 13,경매,False
포항지원,2022타경3517[1],D-5,경상북도 포항시 남구 오천읍 충무로 27,40억9456만2310원,40억9456만2310원,#신건,상가,376평,view 13,경매,False
통영지원,2023타경356[1],D-5,경상남도 거제시 옥포동 542-18,4억9950만원,3억9960만원,#유찰1회,대지,69평,view 13,경매,False
통영지원,2023타경844[1],D-5,경상남도 거제시 하청면 대곡리 365-1,2억7723만6000원,2억2178만9000원,#유찰1회#농지취득자격증명,답,549평,view 13,경매,False
통영지원,2023타경20794[1],D-5,경상남도 통영시 도산면 저산리 609-5,1억4960만6000원,1억1968만5000원,#유찰1회#농지취득자격증명,답,179평,view 13,경매,False
전주지법,2023타경700[4],D-5,"전라북도 전주시 덕진구 석소3길 13-6, 2층202호",5500만원,3850만원,#유찰1회,다세대,19평,view 13,경매,False
전주지법,2023타경700[5],D-5,"전라북도 전주시 덕진구 석소3길 13-6, 4층401호",5140만원,3598만원,#유찰1회,다세대,17평,view 13,경매,False
전주지법,2023타경3273[1],D-5,"전라북도 전주시 완산구 홍산남로 59-19, 3층301호",4억9900만원,4억9900만원,#신건,상가,56평,view 13,경매,False
전주지법,2023타경33229[2],D-5,"전라북도 완주군 이서면 출판로 50, 10층1001호",8억3400만원,8억3400만원,#신건,상가,99평,view 13,경매,False
전주지법,2023타경35225[1],D-5,전라북도 김제시 백산면 상정리 265-1,3302만8000원,3302만8000원,#신건,대지,267평,view 13,경매,False
인천지법,2023타경508744[1],D-5,인천광역시 미추홀구 학익동 314-6,2억1329만7600원,2억1329만7600원,#신건,대지,22평,view 12,경매,False
춘천지법,2023타경1117[1],D-5,강원도 화천군 사내면 삼일리 171-1,3224만원,3224만원,#신건#법정지상권#농지취득자격증명,전,150평,view 12,경매,False
충주지원,2022타경32978[2],D-5,충청북도 충주시 앙성면 본평리 625-2,842만8000원,674만2000원,#유찰1회#농지취득자격증명#맹지,전,60평,view 12,경매,False
충주지원,2022타경33148[2],D-5,충청북도 충주시 금가면 원포리 630-5,228만5010원,182만8000원,#유찰1회#지분매각#법정지상권#농지취득자격증명,전,8평,view 12,경매,False
포항지원,2023타경164[1],D-5,"경상북도 포항시 남구 구룡포읍 구룡포길57번길 75, 4층405호 (다채움연립주택)",9300만원,9300만원,#신건,연립,21평,view 12,경매,False
통영지원,2023타경684[1],D-5,경상남도 통영시 광도면 우동리 788,1728만4000원,1382만7000원,#유찰1회#농지취득자격증명,전,91평,view 12,경매,False
전주지법,2022타경40657[2],D-5,전라북도 임실군 임실읍 정월리 1153-1,501만6300원,245만8000원,#유찰2회#지분매각#농지취득자격증명,답,73평,view 12,경매,False
전주지법,2023타경3280[1],D-5,"전라북도 완주군 삼례읍 삼례로 333, 101동 13층1306호 (삼례우성아파트)",8380만원,8380만원,#신건,아파트,19평,view 12,경매,False
전주지법,2023타경33069[2],D-5,전라북도 임실군 신덕면 금정리 산43,2301만54원,1610만7000원,#유찰1회#지분매각#분묘기지권,임야,1763평,view 12,경매,False
인천지법,2023타경3621[1],D-5,"인천광역시 미추홀구 미추로46번길 15, 6층603호",2억200만원,1억4140만원,#유찰1회#위반건축물,오피스텔(사무),18평,view 11,경매,False
춘천지법,2023타경916[1],D-5,강원도 춘천시 동면 하일길 130,12억5573만4200원,12억5573만4200원,#신건#선순위임차인,공장,156평,view 11,경매,False
충주지원,2022타경34219[2],D-5,충청북도 충주시 살미면 설운리 96,1억6574만9000원,1억3259만9000원,#유찰1회#농지취득자격증명,전,654평,view 11,경매,False
대구지법,2023타경1746[1],D-5,"경상북도 경산시 진량읍 봉황길 36, 202동 제5층 제510호",7400만원,7400만원,#신건,아파트,18평,view 11,경매,False
부산동부지원,2022타경102852[23],D-5,"부산광역시 수영구 광남로 100, 9층902호 (광안동,가비펠리치)",3억5500만원,3억5500만원,#신건,아파트,16평,view 11,경매,False
통영지원,2022타경3006[1],D-5,경상남도 고성군 고성읍 우산1길 166-34,6억1774만6670원,6억1774만6670원,#신건#농지취득자격증명,단독주택,95평,view 11,경매,False
통영지원,2022타경4672[1],D-5,"경상남도 거제시 아주1로4길 11, 13층1318호 (아주동,거제경동리인타워)",1억600만원,6784만원,#유찰2회,숙박시설,9평,view 11,경매,False
통영지원,2022타경28067[1],D-5,경상남도 고성군 동해면 내곡리 189,4182만6600원,4182만6600원,#신건#법정지상권#농지취득자격증명,전,152평,view 11,경매,False
통영지원,2023타경20312[1],D-5,"경상남도 거제시 고현로 138-37, 105동 19층1902호 (고현동,스타힐스센트럴)",1억5275만원,1억5275만원,#신건#지분매각,아파트,13평,view 11,경매,False
통영지원,2023타경21155[1],D-5,경상남도 거제시 연초면 오비리 116-1,6억3175만2000원,5억540만2000원,#유찰1회#농지취득자격증명,답,724평,view 11,경매,False
목포지원,2023타경50121[1],D-5,"전라남도 목포시 북교길 3, 3층303호 (죽교동,반야빌라)",6780만원,6780만원,#신건#선순위임차인#임차권등기,다세대,22평,view 11,경매,False
전주지법,2023타경2065[1],D-5,"전라북도 전주시 덕진구 혁신로 727, 106동 14층1404호 (반월동,반월동세움펠리피아2차아파트)",2억8100만원,2억8100만원,#신건,아파트,20평,view 11,경매,False
전주지법,2023타경3273[3],D-5,"전라북도 전주시 완산구 홍산남로 59-19, 6층601호",1억8100만원,1억8100만원,#신건,상가,23평,view 11,경매,False
인천지법,2023타경5696[1],D-5,인천광역시 남동구 간석동 912-7,1억4033만9472원,1억4033만9472원,#신건,대지,9평,view 10,경매,False
부산동부지원,2022타경2853[1],D-5,부산광역시 기장군 철마면 고촌리 47,4억1961만7000원,4억1961만7000원,#신건#지분매각,답,156평,view 10,경매,False
부산동부지원,2022타경102852[5],D-5,"부산광역시 수영구 광남로 100, 3층302호 (광안동,가비펠리치)",3억3900만원,3억3900만원,#신건,아파트,16평,view 10,경매,False
통영지원,2022타경24416[1],D-5,경상남도 통영시 산양읍 미남리 825-1,1억6491만6000원,1억6491만6000원,#신건,전,308평,view 10,경매,False
통영지원,2022타경24997[1],D-5,경상남도 거제시 옥포동 556-8,20억8402만1000원,16억6721만7000원,#유찰1회#법정지상권#형식적경매,대지,255평,view 10,경매,False
통영지원,2022타경26870[1],D-5,경상남도 통영시 데메2길 12-25,1억1030만480원,1억1030만480원,#신건,단독주택,35평,view 10,경매,False
목포지원,2023타경50015[1],D-5,전라남도 무안군 삼향읍 남악2로74번가길 4-7,21억4875만5320원,21억4875만5320원,#신건#선순위임차인,상가,529평,view 10,경매,False
전주지법,2023타경33670[1],D-5,전라북도 전주시 완산구 상림동 366-5,1억2680만1440원,1억2680만1440원,#신건,창고,27평,view 10,경매,False
춘천지법,2023타경1087[1],D-5,강원도 인제군 서화면 서흥리 915-1,1억7436만6000원,1억7436만6000원,#신건#법정지상권#농지취득자격증명,답,1383평,view 9,경매,False
춘천지법,2023타경52337[1],D-5,강원도 양구군 양구읍 동수리 141,6137만6000원,6137만6000원,#신건#분묘기지권#농지취득자격증명,전,664평,view 9,경매,False
충주지원,2022타경2854[1],D-5,충청북도 음성군 금왕읍 내송리 산9-4,8096만1570원,8096만1570원,#신건,임야,310평,view 9,경매,False
충주지원,2023타경53[1],D-5,충청북도 음성군 삼성면 양덕리 556-16,1235만원,1235만원,#신건,도로,29평,view 9,경매,False
충주지원,2023타경183[1],D-5,충청북도 음성군 감곡면 왕장리 387-3,1780만원,1780만원,#신건,창고용지,16평,view 9,경매,False
대전지법,2023타경3841[1],D-5,세종특별자치시 전의면 관정리 145-4,13억8516만4000원,13억8516만4000원,#신건,임야,3515평,view 9,경매,False
대전지법,2023타경106566[1],D-5,"대전광역시 동구 대전로 332, 9층901호 (대성동,서미가아파트)",2억3400만원,2억3400만원,#신건,아파트,26평,view 9,경매,False
대구지법,2023타경1043[1],D-5,경상북도 칠곡군 석적읍 남율리 586-3,2억6005만원,2억6005만원,#신건,대지,122평,view 9,경매,False
포항지원,2023타경30196[1],D-5,경상북도 포항시 북구 흥해읍 덕장리 752-8,15억3731만7000원,15억3731만7000원,#신건#농지취득자격증명,답,2927평,view 9,경매,False
부산동부지원,2022타경102852[13],D-5,"부산광역시 수영구 광남로 100, 6층601호 (광안동,가비펠리치)",1억7600만원,1억7600만원,#신건,아파트,8평,view 9,경매,False
부산동부지원,2022타경102852[16],D-5,"부산광역시 수영구 광남로 100, 7층701호 (광안동,가비펠리치)",1억7600만원,1억7600만원,#신건,아파트,8평,view 9,경매,False
통영지원,2022타경1611[4],D-5,경상남도 거제시 옥포동 1917-9,9억1482만3000원,5억8548만6000원,#유찰2회,대지,102평,view 9,경매,False
통영지원,2022타경25532[1],D-5,경상남도 거제시 수월동 산87,20억316만3030원,16억253만원,#유찰1회#지분매각#분묘기지권#맹지,임야,569평,view 9,경매,False
통영지원,2022타경27293[1],D-5,경상남도 고성군 하일면 동화리 51-1,1억3925만2000원,1억3925만2000원,#신건#농지취득자격증명,임야,5416평,view 9,경매,False
통영지원,2022타경28159[1],D-5,"경상남도 거제시 장평1로 180, 101동 5층506호 (장평동,태완노블리안)",1억7000만원,1억7000만원,#신건,아파트,26평,view 9,경매,False
통영지원,2023타경21810[1],D-5,경상남도 거제시 하청면 유계리 1487,3659만2500원,3659만2500원,#신건#법정지상권#농지취득자격증명,답,186평,view 9,경매,False
목포지원,2022타경56269[1],D-5,"전라남도 목포시 만세로 19, 4층405호 (양동,유달파크맨션)",5600만원,5600만원,#신건,아파트,23평,view 9,경매,False
인천지법,2023타경400[1],D-5,"인천광역시 동구 화수로70번길 13, 비동 1층101호 (화수동,라인빌라)",9400만원,9400만원,#신건,다세대,18평,view 8,경매,False
인천지법,2023타경5573[1],D-5,"인천광역시 남동구 백범로 217, 에이동 8층802호",2억3400만원,2억3400만원,#신건,다세대,22평,view 8,경매,False
인천지법,2023타경508744[2],D-5,인천광역시 미추홀구 학익동 312-8,7175만원,7175만원,#신건,대지,8평,view 8,경매,False
충주지원,2022타경32275[4],D-5,충청북도 음성군 대소면 삼정리 392-1,4170만6000원,4170만6000원,#신건,답,201평,view 8,경매,False
충주지원,2022타경34493[1],D-5,충청북도 음성군 대소면 대금로511번길 96-7 (나동),20억2250만7520원,20억2250만7520원,#신건,공장,427평,view 8,경매,False
대전지법,2023타경105327[1],D-5,충청남도 금산군 진산면 두지리 412-1,1129만2660원,1129만2660원,#신건#지분매각#농지취득자격증명,임야,1499평,view 8,경매,False
대전지법,2023타경105617[2],D-5,충청남도 금산군 복수면 백암리 587-1,5억3755만8000원,5억3755만8000원,#신건,전,1458평,view 8,경매,False
논산지원,2023타경20361[1],D-5,충청남도 부여군 옥산면 수암리 188,6037만5000원,6037만5000원,#신건#농지취득자격증명,답,795평,view 8,경매,False
대구지법,2023타경460[1],D-5,경상북도 경산시 하양읍 동서리 901-2,10억4390만원,10억4390만원,#신건,답,288평,view 8,경매,False
부산동부지원,2022타경102852[4],D-5,"부산광역시 수영구 광남로 100, 3층301호 (광안동,가비펠리치)",1억7200만원,1억7200만원,#신건,아파트,8평,view 8,경매,False
부산동부지원,2022타경102852[9],D-5,"부산광역시 수영구 광남로 100, 4층403호 (광안동,가비펠리치)",3억3900만원,3억3900만원,#신건,아파트,16평,view 8,경매,False
통영지원,2022타경27194[1],D-5,"경상남도 거제시 옥포로 293-1, 301동 4층403호 (옥포동,덕산3차아파트)",7700만원,7700만원,#신건,아파트,18평,view 8,경매,False
통영지원,2022타경28166[1],D-5,"경상남도 거제시 중곡로 14, 301동 6층604호 (고현동,고려아파트)",1억4600만원,1억4600만원,#신건#선순위임차인,아파트,23평,view 8,경매,False
통영지원,2022타경28418[1],D-5,"경상남도 거제시 계룡로8길 6, 10층1010호 (고현동,고현삼도아파트)",1억2600만원,1억2600만원,#신건,아파트,26평,view 8,경매,False
통영지원,2023타경23656[1],D-5,경상남도 거제시 해명로2길 19-3,3억6853만3316원,3억6853만3316원,#신건,단독주택,57평,view 8,경매,False
전주지법,2023타경3273[2],D-5,"전라북도 전주시 완산구 홍산남로 59-19, 4층401호",3억9200만원,3억9200만원,#신건,상가,45평,view 8,경매,False
전주지법,2023타경34260[1],D-5,전라북도 진안군 주천면 대불리 1109,1503만6000원,1503만6000원,#신건,임야,163평,view 8,경매,False
전주지법,2023타경34741[1],D-5,전라북도 무주군 안성면 죽천리 1259-2,1043만1500원,1043만1500원,#신건#지분매각#농지취득자격증명,전,188평,view 8,경매,False
인천지법,2023타경514381[1],D-5,인천광역시 미추홀구 미추로 45-13,29억5802만1080원,29억5802만1080원,#신건,숙박시설,452평,view 7,경매,False
춘천지법,2023타경51334[2],D-5,강원도 양구군 양구읍 학조리 661,1486만8000원,1040만8000원,#유찰1회#지분매각#농지취득자격증명,답,94평,view 7,경매,False
춘천지법,2023타경51853[1],D-5,"강원도 홍천군 홍천읍 공작산로 150-17, 2층201호 (파크빌씨)",1억3000만원,1억3000만원,#신건#선순위임차인,연립,20평,view 7,경매,False
대전지법,2023타경105303[2],D-5,세종특별자치시 연기면 눌왕리 199,7316만2960원,7316만2960원,#신건#지분매각#농지취득자격증명,답,54평,view 7,경매,False
대전지법,2023타경107767[1],D-5,세종특별자치시 전동면 노장리 산140-6,8629만2000원,8629만2000원,#신건,임야,1536평,view 7,경매,False
논산지원,2023타경20057[1],D-5,충청남도 논산시 양촌면 명암리 257-8,1억4410만2000원,1억4410만2000원,#신건#농지취득자격증명,답,1038평,view 7,경매,False
부산동부지원,2022타경102852[6],D-5,"부산광역시 수영구 광남로 100, 3층303호 (광안동,가비펠리치)",3억3900만원,3억3900만원,#신건,아파트,16평,view 7,경매,False
부산동부지원,2022타경102852[8],D-5,"부산광역시 수영구 광남로 100, 4층402호 (광안동,가비펠리치)",3억3900만원,3억3900만원,#신건,아파트,16평,view 7,경매,False
부산동부지원,2022타경102852[10],D-5,"부산광역시 수영구 광남로 100, 5층501호 (광안동,가비펠리치)",1억7600만원,1억7600만원,#신건,아파트,8평,view 7,경매,False
부산동부지원,2022타경102852[14],D-5,"부산광역시 수영구 광남로 100, 6층602호 (광안동,가비펠리치)",3억4700만원,3억4700만원,#신건,아파트,16평,view 7,경매,False
부산동부지원,2022타경102852[20],D-5,"부산광역시 수영구 광남로 100, 8층802호 (광안동,가비펠리치)",3억5500만원,3억5500만원,#신건,아파트,16평,view 7,경매,False
통영지원,2022타경28425[2],D-5,경상남도 거제시 거제면 서정리 42,2억3737만원,2억3737만원,#신건#농지취득자격증명,전,312평,view 7,경매,False
전주지법,2022타경40657[3],D-5,전라북도 임실군 임실읍 정월리 755,339만4000원,166만3000원,#유찰2회#지분매각#농지취득자격증명,답,35평,view 7,경매,False
충주지원,2022타경30194[1],D-5,"충청북도 음성군 대소면 대금로 686-1, 105동 2층 202호 (이안음성대소아파트)",2억400만원,2억400만원,#신건,아파트,23평,view 6,경매,False
대전지법,2023타경104904[1],D-5,"세종특별자치시 가름로 232, 6층에이626호 (어진동,세종비지니스센터)",3억6600만원,3억6600만원,#신건,상가,32평,view 6,경매,False
대전지법,2023타경104904[2],D-5,"세종특별자치시 가름로 232, 6층에이627호 (어진동,세종비지니스센터)",13억2400만원,13억2400만원,#신건,상가,131평,view 6,경매,False
대전지법,2023타경105617[1],D-5,충청남도 금산군 복수면 백암리 588-1,8억3051만3000원,8억3051만3000원,#신건#농지취득자격증명,과수원,2265평,view 6,경매,False
통영지원,2022타경1611[6],D-5,경상남도 거제시 옥포동 1917-11,7억4726만4000원,4억7824만9000원,#유찰2회,대지,82평,view 6,경매,False
통영지원,2022타경5323[1],D-5,"경상남도 통영시 광도면 죽림4로 23-96, 6층604호 (다임리더스빌)",5200만원,5200만원,#신건#선순위임차인,오피스텔(사무),10평,view 6,경매,False
통영지원,2022타경22083[2],D-5,경상남도 통영시 용남면 남해안대로 529-27,12억9185만5420원,12억9185만5420원,#신건,상가,385평,view 6,경매,False
통영지원,2022타경25846[1],D-5,경상남도 거제시 동부면 거제중앙로 20,42억1223만3960원,42억1223만3960원,#신건#농지취득자격증명,숙박시설,538평,view 6,경매,False
통영지원,2022타경28661[1],D-5,"경상남도 거제시 능포로2길 62, 302동 10층1006호 (능포동,롯데캐슬아일랜드)",1억8500만원,1억8500만원,#신건,아파트,26평,view 6,경매,False
통영지원,2023타경1007[1],D-5,경상남도 통영시 도산면 도선리 720,3663만원,3663만원,#신건,목장용지,182평,view 6,경매,False
목포지원,2022타경4206[1],D-5,전라남도 목포시 용해동 902 무등빌라 3층301호,1억원,1억원,#신건#선순위임차인#선순위전세권,아파트,33평,view 6,경매,False
목포지원,2022타경4732[2],D-5,전라남도 함평군 해보면 금덕리 712-7,4345만3000원,4345만3000원,#신건#농지취득자격증명,전,618평,view 6,경매,False
전주지법,2023타경3341[1],D-5,전라북도 무주군 무풍면 지성리 1047,6억7336만7160원,6억7336만7160원,#신건#농지취득자격증명,기타건물,646평,view 6,경매,False
전주지법,2023타경34741[2],D-5,전라북도 무주군 안성면 죽천리 1273-1,2246만6000원,2246만6000원,#신건#지분매각#분묘기지권#농지취득자격증명,전,269평,view 6,경매,False
인천지법,2023타경1069[1],D-5,"인천광역시 미추홀구 경인북길471번길 8, 7층702호 (도화동,도화올레오빌)",1억9200만원,1억9200만원,#신건,연립,20평,view 5,경매,False
인천지법,2023타경514206[1],D-5,"인천광역시 부평구 평천로136번길 28-12, 8층801호 (청천동,가나안캐슬)",2억8700만원,2억8700만원,#신건,오피스텔(주거),23평,view 5,경매,False
춘천지법,2023타경1155[1],D-5,강원도 춘천시 서면 서상리 393-2,2억2746만7000원,2억2746만7000원,#신건#지분매각#농지취득자격증명,전,426평,view 5,경매,False
대전지법,2023타경3025[1],D-5,세종특별자치시 부강면 산수리 216-4,45억7312만5400원,45억7312만5400원,#신건,임야,13811평,view 5,경매,False
포항지원,2023타경30356[1],D-5,경상북도 포항시 남구 동해면 약전리 175-2,1억664만원,1억664만원,#신건#농지취득자격증명,답,150평,view 5,경매,False
부산동부지원,2022타경102852[7],D-5,"부산광역시 수영구 광남로 100, 4층401호 (광안동,가비펠리치)",1억7200만원,1억7200만원,#신건,아파트,8평,view 5,경매,False
부산동부지원,2022타경102852[19],D-5,"부산광역시 수영구 광남로 100, 8층801호 (광안동,가비펠리치)",1억8000만원,1억8000만원,#신건,아파트,8평,view 5,경매,False
부산동부지원,2022타경106694[2],D-5,부산광역시 기장군 장안읍 덕선리 793-2,2억6359만9720원,2억6359만9720원,#신건#지분매각#법정지상권,답,122평,view 5,경매,False
통영지원,2022타경1611[5],D-5,경상남도 거제시 옥포동 1917-10,9억1482만3000원,5억8548만6000원,#유찰2회,대지,102평,view 5,경매,False
통영지원,2022타경3105[1],D-5,경상남도 거제시 일운면 망치리 산69-11,5억9010만4400원,5억9010만4400원,#신건#분묘기지권#유치권,임야,6801평,view 5,경매,False
통영지원,2023타경11[1],D-5,"경상남도 거제시 옥포로 293-1, 303동 5층506호 (옥포동,덕산3차아파트)",7100만원,7100만원,#신건,아파트,18평,view 5,경매,False
통영지원,2023타경23090[1],D-5,"경상남도 거제시 장목면 대계1길 53-12, 2층203호",4억1400만원,4억1400만원,#신건,연립,38평,view 5,경매,False
목포지원,2022타경56498[1],D-5,전라남도 함평군 월야면 용월리 산1-1,1200만3200원,1200만3200원,#신건,임야,150평,view 5,경매,False
목포지원,2022타경56498[2],D-5,전라남도 함평군 나산면 용두리 582,657만6200원,657만6200원,#신건#농지취득자격증명,전,76평,view 5,경매,False
전주지법,2022타경40657[5],D-5,전라북도 임실군 임실읍 정월리 873,164만1420원,56만3000원,#유찰3회#지분매각#농지취득자격증명,전,17평,view 5,경매,False
전주지법,2023타경34093[1],D-5,전라북도 완주군 화산면 성북리 산34,1500만3130원,1500만3130원,#신건#지분매각,임야,725평,view 5,경매,False
전주지법,2023타경34741[4],D-5,전라북도 무주군 안성면 죽천리 1274-3,1660만6000원,1660만6000원,#신건#지분매각#농지취득자격증명,전,251평,view 5,경매,False
인천지법,2023타경4372[1],D-5,"인천광역시 서구 청마로 94, 102동 2층205호 (당하동,더캐슬)",2억3100만원,2억3100만원,#신건,다세대,20평,view 4,경매,False
논산지원,2022타경1295[1],D-5,충청남도 부여군 내산면 운치리 244-2,6851만원,6851만원,#신건#농지취득자격증명,답,669평,view 4,경매,False
논산지원,2022타경1295[2],D-5,충청남도 부여군 내산면 운치리 642,7104만3000원,6766만원,#신건#분묘기지권#농지취득자격증명,전,512평,view 4,경매,False
대구지법,2022타경119572[1],D-5,경상북도 영천시 봉동 807-4,22억4064만5400원,22억4064만5400원,#신건,공장용지,1997평,view 4,경매,False
부산동부지원,2022타경102852[11],D-5,"부산광역시 수영구 광남로 100, 5층502호 (광안동,가비펠리치)",3억4700만원,3억4700만원,#신건,아파트,16평,view 4,경매,False
부산동부지원,2022타경102852[12],D-5,"부산광역시 수영구 광남로 100, 5층503호 (광안동,가비펠리치)",3억4700만원,3억4700만원,#신건,아파트,16평,view 4,경매,False
부산동부지원,2022타경102852[17],D-5,"부산광역시 수영구 광남로 100, 7층702호 (광안동,가비펠리치)",3억4700만원,3억4700만원,#신건,아파트,16평,view 4,경매,False
부산동부지원,2022타경102852[21],D-5,"부산광역시 수영구 광남로 100, 8층803호 (광안동,가비펠리치)",3억5500만원,3억5500만원,#신건,아파트,16평,view 4,경매,False
부산동부지원,2022타경106694[1],D-5,부산광역시 기장군 장안읍 덕선리 602,1억3936만원,1억3936만원,#신건#분묘기지권#농지취득자격증명,전,158평,view 4,경매,False
통영지원,2022타경1611[2],D-5,경상남도 거제시 옥포동 1917-2,9억1482만3000원,5억8548만6000원,#유찰2회,대지,102평,view 4,경매,False
통영지원,2022타경4603[1],D-5,경상남도 거제시 남부면 저구리 4-3,5억6054만9350원,2억8700만1000원,#신건#농지취득자격증명,답,536평,view 4,경매,False
통영지원,2022타경5088[1],D-5,경상남도 거제시 일운면 소동리 164-2,38억4330만원,38억4330만원,#신건,전,730평,view 4,경매,False
통영지원,2022타경27118[1],D-5,경상남도 거제시 동부면 학동리 산60-12,3173만4432원,3173만4432원,#신건#지분매각#분묘기지권,임야,3000평,view 4,경매,False
통영지원,2022타경28241[1],D-5,경상남도 거제시 동부면 가배리 508-15,7억841만원,7억841만원,#신건#농지취득자격증명,임야,1410평,view 4,경매,False
통영지원,2022타경28326[1],D-5,"경상남도 거제시 하청면 하청2길 12, 비동 3층309호 (하청국민주택)",3800만원,3800만원,#신건,다세대,15평,view 4,경매,False
통영지원,2022타경28425[1],D-5,경상남도 거제시 둔덕면 하둔리 620-10,7억2562만원,7억2562만원,#신건#농지취득자격증명,답,1504평,view 4,경매,False
통영지원,2023타경264[1],D-5,경상남도 통영시 사량면 금평리 929-1,4306만4000원,4306만4000원,#신건#농지취득자격증명,답,466평,view 4,경매,False
통영지원,2023타경1489[1],D-5,경상남도 고성군 대가면 신전리 182,2억749만4000원,2억749만4000원,#신건#농지취득자격증명,임야,824평,view 4,경매,False
통영지원,2023타경1724[1],D-5,"경상남도 통영시 한실7길 51, 11층1108호 (인평동,신우한아름맨션)",6500만원,6500만원,#신건,아파트,16평,view 4,경매,False
통영지원,2023타경22936[1],D-5,"경상남도 고성군 고성읍 동외로127번길 58, 비동 1층101호 (신화위너스빌)",1억1700만원,1억1700만원,#신건,다세대,26평,view 4,경매,False
통영지원,2023타경23014[1],D-5,경상남도 거제시 둔덕면 법동어구로 670-8 (주1동),13억3068만7360원,13억3068만7360원,#신건,창고,548평,view 4,경매,False
통영지원,2023타경23175[2],D-5,경상남도 통영시 욕지면 동항리 225-2,1억3476만6000원,1억3476만6000원,#신건#농지취득자격증명,전,1599평,view 4,경매,False
목포지원,2023타경140[1],D-5,전라남도 함평군 함평읍 장교리 산53-18,936만1240원,936만1240원,#신건#지분매각,임야,203평,view 4,경매,False
전주지법,2023타경34574[1],D-5,전라북도 김제시 용지면 부교리 332-2,901만9920원,901만9920원,#신건#선순위임차인#농지취득자격증명,전,56평,view 4,경매,False
전주지법,2023타경35119[1],D-5,전라북도 김제시 신곡동 23-2,1억552만4460원,1억552만4460원,#신건#지분매각,임야,988평,view 4,경매,False
인천지법,2022타경525698[1],D-5,"인천광역시 미추홀구 석바위로101번길 39, 11층1102호 (주안동,올레오아파트)",2억3300만원,2억3300만원,#신건#선순위임차인,아파트,15평,view 3,경매,False
인천지법,2023타경905[1],D-5,"인천광역시 미추홀구 경인북길471번길 8, 2층204호 (도화동,도화올레오빌)",1억5100만원,1억5100만원,#신건,오피스텔(주거),16평,view 3,경매,False
대구지법,2023타경552[1],D-5,경상북도 영천시 화산면 대안리 747,2억6426만원,2억6426만원,#신건#농지취득자격증명,답,1096평,view 3,경매,False
포항지원,2023타경362[1],D-5,경상북도 포항시 북구 신광면 사정리 산8,1억2838만8800원,1억2838만8800원,#신건,임야,6697평,view 3,경매,False
부산동부지원,2022타경102852[3],D-5,"부산광역시 수영구 광남로 100, 2층203호 (광안동,가비펠리치)",3억3900만원,3억3900만원,#신건,아파트,16평,view 3,경매,False
부산동부지원,2022타경102852[15],D-5,"부산광역시 수영구 광남로 100, 6층603호 (광안동,가비펠리치)",3억4700만원,3억4700만원,#신건,아파트,16평,view 3,경매,False
부산동부지원,2022타경102852[18],D-5,"부산광역시 수영구 광남로 100, 7층703호 (광안동,가비펠리치)",3억4700만원,3억4700만원,#신건,아파트,16평,view 3,경매,False
통영지원,2022타경26504[1],D-5,"경상남도 거제시 사등면 성포로 124, 101동 4층401호 (미래미라지)",2억8000만원,2억8000만원,#신건,연립,26평,view 3,경매,False
통영지원,2022타경28586[1],D-5,"경상남도 거제시 중곡로 42, 111동 4층405호 (고현동,덕산베스트타운)",1억8500만원,1억8500만원,#신건,아파트,26평,view 3,경매,False
통영지원,2023타경264[2],D-5,경상남도 통영시 사량면 금평리 930,971만6000원,971만6000원,#신건#농지취득자격증명,답,105평,view 3,경매,False
통영지원,2023타경22707[1],D-5,"경상남도 거제시 일운면 지세포1길 27, 103동 13층1303호 (거제코아루파크드림)",2억7500만원,2억7500만원,#신건,아파트,26평,view 3,경매,False
